12553,0
17781,1
17067,0
15323,0
1206,1
16222,1
14062,0
16556,1
13017,0
17770,0
16950,1
17688,0
16270,0
14363,0
17101,0
15938,1
13666,0
25021,0
14183,0
23684,0
1748,0
12879,0
23680,0
67,0
23170,0
2710,1
14038,0
2147,0
1297,0
706,0
12941,0
24633,0
23625,0
16678,0
2446,0
16162,0
1274,0
12374,1
17876,0
159,0
15314,0
14983,0
24351,0
5490,0
15931,0
12597,0
12230,0
17102,0
6974,0
25007,0
12394,0
15357,0
642,0
11589,0
1961,0
11986,0
11965,0
17590,0
12010,0
2288,0
25230,0
524,0
218,0
549,0
12746,0
13988,0
11777,0
23796,0
485,1
18541,0
25122,0
9807,0
2243,0
14451,1
14954,0
1686,0
2869,1
2410,1
17704,0
12576,0
1225,0
15217,0
2283,1
24291,0
17131,0
17114,0
23184,0
34,0
6891,0
13976,1
17182,0
13108,0
12638,0
13545,1
869,0
14260,0
871,0
2206,0
18747,0
24321,0
24325,0
11803,0
378,1
16062,0
24364,0
13518,0
15329,1
12145,0
12511,0
13591,0
12265,0
13119,0
13455,0
13383,0
1592,0
17630,0
2225,1
14379,1
11980,0
24385,0
12870,1
16760,0
25119,0
11946,0
18058,0
2569,0
1407,0
12706,0
12310,0
858,0
13586,0
926,0
1869,0
11091,0
20151,0
11641,0
24387,0
17764,0
457,1
15294,0
13772,0
4085,0
21725,0
2182,0
14253,0
6604,0
13435,0
2277,0
2248,1
1713,0
4032,0
1192,0
16944,0
12303,0
13229,0
24520,0
24145,0
968,0
14246,1
12943,0
14335,0
17624,0
17422,0
12041,0
24031,0
883,0
24650,0
2241,0
13845,1
13810,1
22903,0
24160,0
23724,1
16662,0
2458,1
11666,1
14866,0
15004,0
21723,1
16780,0
13160,1
24214,0
170,0
2104,0
13700,0
17856,0
11658,0
17917,0
11717,0
1007,0
5328,0
2353,0
24253,0
16557,0
2364,1
355,0
16183,0
12526,0
15993,0
1486,0
17020,0
12808,1
16903,0
2245,0
2307,0
872,0
12861,0
1413,0
2122,1
20162,0
16501,0
16951,0
9480,0
1375,0
17715,0
12596,0
17953,0
16396,1
309,0
422,0
17720,0
2074,0
24057,0
116,1
2418,0
13944,0
25160,0
1327,0
11936,0
2195,0
1532,0
12370,0
17637,0
1448,0
2743,1
2821,0
14380,0
9396,0
14869,0
13188,0
2038,0
853,0
12934,0
12601,0
14525,0
13459,0
943,1
18116,0
2135,0
11957,0
11630,0
12307,0
16254,0
12873,0
1096,0
12734,0
13243,0
1994,0
2270,0
2339,0
25453,0
12031,0
1079,0
17677,0
2620,0
16734,0
5339,0
11551,0
16066,0
25221,1
12797,0
15005,0
23667,0
14139,0
16996,0
1208,0
12786,0
13895,1
24616,0
1506,0
1314,0
24284,0
131,0
24207,0
2188,0
13315,1
236,0
17207,0
2138,0
13664,0
2186,0
4529,0
16189,0
2697,0
2345,0
14347,0
12522,0
13082,1
12884,0
23709,1
2515,0
24050,0
1193,0
14193,0
923,0
12139,1
11604,0
2658,0
14426,0
11894,0
23750,0
24674,0
999,0
2907,0
12949,1
10786,0
245,0
2106,0
2693,0
17798,0
13654,0
2187,0
14455,0
14034,0
12720,1
7227,0
3465,0
14035,0
17669,0
1013,0
16087,0
1588,0
23540,0
16732,0
16629,0
14214,0
12413,0
20746,1
11601,0
17118,0
409,0
17004,0
543,0
14544,0
12961,0
20199,0
25066,0
12545,0
10597,0
13991,0
16824,1
13370,0
14479,0
25044,0
22823,0
17644,0
319,0
13349,1
1277,0
17561,0
20183,0
17164,0
16455,1
5728,0
11574,1
12930,0
10601,0
23671,0
17717,0
12289,0
24423,0
2601,0
9565,0
23292,0
13073,0
23189,0
16508,0
12944,0
7947,0
756,0
16159,0
25062,1
13348,0
10019,0
17278,0
2164,0
23591,0
12072,0
1130,0
14147,0
1319,0
168,1
13423,0
18364,0
21848,0
2528,0
18091,0
24098,0
15941,0
16469,0
16338,0
1550,1
15283,0
18083,0
16620,0
16297,0
1307,0
14007,0
425,1
1837,0
16935,0
17882,1
15587,0
1962,1
12258,0
16692,0
6706,0
896,0
12994,0
2244,1
12450,0
14203,0
14408,0
14164,0
14102,0
14186,0
13159,1
20190,0
11558,0
1488,0
14325,0
16649,0
25227,0
16359,0
13488,0
24536,0
13645,0
717,0
16454,0
13629,0
733,0
2236,0
11754,1
23646,0
24676,0
11878,0
3532,0
24532,0
13805,1
2707,0
562,0
12824,0
12595,0
13950,0
16673,0
1984,0
715,0
3604,0
2165,0
13850,1
1065,0
23620,0
24133,0
2856,0
17765,0
16545,1
1081,0
17451,0
2728,0
302,0
16406,1
15583,0
12948,0
12345,0
713,0
16419,1
934,0
